Iraw[0;1] R It 
0.87191 6.52014 58.22741
0.87146 6.52067 58.73934
0.86913 6.52120 59.27747
0.87023 6.52169 59.74430
0.86860 6.52220 60.21616
0.86657 6.52279 60.77911
0.86369 6.52329 61.25971
0.86476 6.52378 61.71892
0.86191 6.52435 62.25920
0.86061 6.52491 62.78360
0.86050 6.52542 63.24229
0.85674 6.52590 63.69871
0.85872 6.52652 64.26155
0.85559 6.52707 64.75971
0.85354 6.52761 65.26877
0.85245 6.52816 65.76968
0.85204 6.52863 66.18733
0.85155 6.52923 66.73976
0.84822 6.52982 67.26601
0.84565 6.53038 67.75300
0.84451 6.53087 68.21097
0.84257 6.53158 68.81777
0.84384 6.53203 69.24335
0.83874 6.53262 69.75594
0.83722 6.53318 70.25022
0.83489 6.53374 70.74552
0.83201 6.53431 71.23437
0.83371 6.53492 71.75464
0.82857 6.53544 72.23161
0.82742 6.53602 72.70487
0.82337 6.53662 73.23128
0.82335 6.53721 73.73547
0.82254 6.53783 74.29630
0.81533 6.53831 74.70914
0.81681 6.53891 75.24011
0.81143 6.53949 75.74132
0.81260 6.54015 76.28193
0.80604 6.54070 76.75349
0.80868 6.54120 77.15713
0.80501 6.54205 77.87425
0.80469 6.54232 78.15502
0.79565 6.54310 78.81896
0.92725 6.98868 0.35388
0.92749 6.98898 5.32638
0.93042 6.98912 6.44756
0.92932 6.98922 7.18130
0.92847 6.98928 7.54127
0.92798 6.98940 8.32714
0.92896 6.98949 8.78085
0.93013 6.98958 9.27761
0.93022 6.98967 9.67961
0.92896 6.98978 10.24417
0.93102 6.98988 10.67337
0.92871 6.99001 11.26913
0.92957 6.99012 11.73722
0.92975 6.99025 12.24558
0.92993 6.99042 12.88819
0.92808 6.99054 13.33543
0.92944 6.99068 13.80502
0.92853 6.99081 14.23731
0.92801 6.99097 14.79513
0.92767 6.99113 15.30043
0.92918 6.99130 15.81097
0.92814 6.99142 16.19953
0.92623 6.99161 16.73669
0.92578 6.99179 17.25790
0.92716 6.99196 17.73544
0.92613 6.99213 18.18495
0.92588 6.99234 18.72356
0.92456 6.99251 19.18557
0.92376 6.99275 19.78188
0.92451 6.99295 20.26360
0.92334 6.99313 20.67806
0.92362 6.99334 21.18125
0.92370 6.99360 21.76010
0.92363 6.99381 22.22239
0.92242 6.99403 22.72043
0.92276 6.99424 23.15611
0.92219 6.99452 23.75303
0.92099 6.99476 24.23046
0.92083 6.99503 24.77172
0.92148 6.99527 25.25330
0.92108 6.99553 25.73726
0.92005 6.99580 26.26443
0.91973 6.99605 26.73130
0.91939 6.99637 27.30923
0.91866 6.99658 27.69531
0.91779 6.99688 28.22353
0.91853 6.99718 28.75438
0.91775 6.99748 29.25684
0.91672 6.99776 29.73505
0.91699 6.99809 30.27512
0.91571 6.99838 30.76820
0.91663 6.99868 31.24095
0.91431 6.99900 31.75691
0.91414 6.99935 32.29280
0.91417 6.99964 32.75893
0.91305 6.99997 33.24703
0.91288 7.00028 33.72893
0.91228 7.00064 34.25099
0.91043 7.00094 34.69736
0.91096 7.00135 35.28725
0.90966 7.00167 35.75087
0.90988 7.00196 36.16555
0.90859 7.00241 36.79547
0.90828 7.00273 37.22788
0.90701 7.00309 37.72598
0.90543 7.00349 38.27200
0.90574 7.00385 38.74602
0.90595 7.00419 39.19758
0.90352 7.00465 39.79906
0.90414 7.00496 40.19601
0.90373 7.00537 40.72356
0.90213 7.00580 41.27396
0.90256 7.00618 41.73039
0.90104 7.00660 42.25636
0.89993 7.00699 42.73462
0.89795 7.00737 43.21373
0.89875 7.00779 43.70464
0.89812 7.00822 44.23481
0.89673 7.00868 44.77594
0.89660 7.00908 45.23961
0.89496 7.00955 45.78452
0.89410 7.00997 46.27666
0.89407 7.01042 46.78606
0.89307 7.01084 47.26038
0.89216 7.01127 47.74883
0.89091 7.01175 48.28270
0.88985 7.01219 48.76909
0.88875 7.01261 49.23713
0.88831 7.01309 49.74700
0.88602 7.01354 50.24090
0.88620 7.01398 50.71455
0.88478 7.01450 51.27365
0.88384 7.01496 51.75530
0.88320 7.01543 52.26548
0.88222 7.01593 52.77783
0.88047 7.01637 53.22831
0.88000 7.01690 53.77969
0.87766 7.01732 54.21493
0.87869 7.01784 54.74284
0.87770 7.01833 55.23196
0.87317 7.01884 55.74790
0.87382 7.01935 56.25763
0.87292 7.01982 56.73046
0.87200 7.02036 57.26750
0.86934 7.02090 57.78570
0.86816 7.02136 58.24202
0.86634 7.02192 58.78129
0.86602 7.02241 59.26019
0.86405 7.02292 59.75019
0.86308 7.02341 60.22428
0.86212 7.02396 60.74811
0.85945 7.02450 61.26085
0.85815 7.02504 61.76175
0.85724 7.02557 62.26642
0.85405 7.02609 62.74992
0.85597 7.02675 63.35368
0.85222 7.02719 63.76631
0.85187 7.02771 64.24935
0.85127 7.02832 64.80015
0.84869 7.02877 65.21553
0.84538 7.02932 65.71610
0.84271 7.02987 66.22654
0.84262 7.03049 66.76711
0.84229 7.03102 67.25260
0.83702 7.03154 67.73088
0.83872 7.03216 68.27868
0.83680 7.03270 68.74829
0.83726 7.03326 69.24824
0.83397 7.03386 69.77634
0.83061 7.03433 70.19628
0.82732 7.03497 70.75819
0.82831 7.03547 71.19103
0.82308 7.03610 71.74699
0.82248 7.03672 72.27820
0.81851 7.03732 72.79687
0.82524 7.03773 73.14723
0.81623 7.03841 73.74441
0.81155 7.03894 74.20069
0.81105 7.03966 74.81047
0.80977 7.04016 75.24388
0.80954 7.04063 75.65063
0.79810 7.04153 76.41361
0.79785 7.04184 76.69207
0.78931 7.04240 77.17967
0.80127 7.04325 77.89297
0.79819 7.04375 78.30339
0.79517 7.04433 78.80226
0.92456 7.50804 0.04846
0.91870 7.50809 2.43783
0.92310 7.50810 2.55336
0.92065 7.50825 4.56085
0.92383 7.50840 5.92142
0.92651 7.50847 6.42275
0.92114 7.50853 6.86736
0.92407 7.50862 7.47115
0.92395 7.50870 7.92647
0.92236 7.50876 8.27540
0.92386 7.50884 8.71717
0.92273 7.50892 9.17659
0.92456 7.50903 9.74467
0.92358 7.50913 10.19358
0.92514 7.50925 10.73865
0.92372 7.50936 11.24118
0.92448 7.50948 11.75054
0.92451 7.50959 12.18589
0.92269 7.50973 12.73725
0.92253 7.50991 13.36511
0.92114 7.51004 13.83570
0.92334 7.51015 14.21686
0.92250 7.51034 14.84886
0.92175 7.51048 15.29113
0.92075 7.51063 15.75334
0.92045 7.51079 16.22232
0.92036 7.51099 16.80311
0.92030 7.51115 17.25485
0.91883 7.51134 17.79997
0.91975 7.51150 18.21741
0.91905 7.51169 18.72770
0.91768 7.51192 19.30938
0.91787 7.51210 19.75732
0.91801 7.51231 20.26009
0.91783 7.51252 20.76676
0.91634 7.51272 21.22342
0.91692 7.51295 21.74807
0.91610 7.51317 22.23831
0.91572 7.51343 22.79293
0.91495 7.51364 23.23417
0.91470 7.51391 23.81264
0.91436 7.51413 24.26302
0.91481 7.51435 24.70467
0.91279 7.51462 25.24988
0.91198 7.51487 25.72638
0.91211 7.51515 26.24567
0.91203 7.51542 26.75721
0.91023 7.51570 27.26018
0.91115 7.51598 27.76382
0.90970 7.51624 28.23729
0.90993 7.51655 28.77552
0.90876 7.51681 29.22529
0.90918 7.51714 29.76463
0.90918 7.51742 30.23605
0.90747 7.51774 30.76610
0.90792 7.51805 31.25835
0.90701 7.51834 31.73651
0.90578 7.51867 32.23904
0.90497 7.51902 32.77514
0.90533 7.51936 33.30535
0.90509 7.51963 33.71010
0.90338 7.51999 34.24122
0.90268 7.52031 34.71531
0.90300 7.52066 35.22933
0.90236 7.52102 35.73962
0.90050 7.52138 36.23755
0.90037 7.52174 36.74211
0.89983 7.52215 37.31197
0.89913 7.52249 37.77847
0.89795 7.52284 38.24422
0.89812 7.52321 38.74632
0.89683 7.52361 39.27499
0.89757 7.52399 39.76596
0.89671 7.52439 40.27728
0.89580 7.52476 40.74909
0.89503 7.52515 41.24233
0.89447 7.52555 41.73993
0.89311 7.52594 42.22853
0.89314 7.52640 42.78983
0.89249 7.52683 43.32102
0.89142 7.52723 43.79412
0.88997 7.52763 44.27964
0.89035 7.52801 44.73203
0.88975 7.52844 45.23226
0.88898 7.52891 45.76791
0.88736 7.52929 46.21189
0.88721 7.52974 46.73855
0.88566 7.53026 47.31990
0.88487 7.53063 47.73670
0.88354 7.53112 48.27670
0.88312 7.53156 48.77616
0.88253 7.53204 49.29409
0.88141 7.53249 49.78359
0.87925 7.53291 50.23701
0.87802 7.53336 50.72911
0.87825 7.53385 51.25471
0.87622 7.53436 51.79271
0.87585 7.53472 52.17567
0.87460 7.53529 52.76067
0.87307 7.53577 53.25820
0.87241 7.53625 53.75510
0.87213 7.53678 54.30144
0.87000 7.53724 54.76960
0.86823 7.53774 55.27247
0.86563 7.53831 55.84456
0.86661 7.53876 56.30215
0.86638 7.53919 56.72880
0.86469 7.53974 57.26280
0.86127 7.54022 57.74297
0.85983 7.54072 58.22987
0.86035 7.54122 58.70963
0.85607 7.54177 59.24768
0.85667 7.54225 59.70643
0.85630 7.54279 60.22466
0.85340 7.54334 60.75203
0.85254 7.54391 61.28617
0.85178 7.54440 61.75335
0.84820 7.54492 62.23698
0.84885 7.54549 62.77108
0.84487 7.54600 63.24074
0.84399 7.54651 63.71233
0.84458 7.54709 64.25208
0.84164 7.54763 64.74801
0.83883 7.54817 65.24072
0.83790 7.54872 65.72981
0.83917 7.54931 66.26816
0.83772 7.54989 66.78715
0.83121 7.55039 67.24519
0.83182 7.55098 67.77497
0.82817 7.55153 68.26864
0.82632 7.55216 68.82426
0.82871 7.55268 69.29539
0.82189 7.55314 69.69573
0.82697 7.55385 70.31419
0.82161 7.55437 70.77390
0.81998 7.55491 71.24397
0.81217 7.55555 71.80476
0.80779 7.55601 72.20599
0.81257 7.55670 72.79332
0.80961 7.55714 73.19108
0.80792 7.55778 73.73532
0.80532 7.55837 74.24677
0.79783 7.55893 74.71737
0.79934 7.55951 75.22077
0.79061 7.56010 75.73469
0.79574 7.56080 76.33005
0.78890 7.56131 76.75634
0.78503 7.56184 77.21251
0.78418 7.56257 77.80093
0.77808 7.56307 78.26139
0.77393 7.56365 78.74905
0.91455 7.99918 0.85042
0.91577 7.99924 2.40664
0.91528 7.99939 4.50376
0.91577 7.99954 5.85391
0.91512 7.99960 6.34619
0.91577 7.99968 6.85935
0.91345 7.99974 7.29998
0.91382 7.99983 7.84042
0.91626 7.99991 8.32131
0.91392 7.99998 8.73788
0.91398 8.00011 9.40130
0.91216 8.00019 9.79244
0.91446 8.00028 10.21479
0.91361 8.00040 10.79718
0.91435 8.00050 11.19574
0.91162 8.00061 11.68238
0.91542 8.00076 12.24711
0.91138 8.00091 12.83486
0.91174 8.00106 13.37655
0.91048 8.00118 13.80616
0.91165 8.00131 14.26663
0.91028 8.00146 14.75525
0.91074 8.00163 15.28510
0.90998 8.00180 15.80774
0.90684 8.00192 16.21238
0.90983 8.00212 16.76333
0.90820 8.00228 17.24673
0.90997 8.00248 17.76775
0.90796 8.00268 18.31918
0.90937 8.00284 18.73131
0.90706 8.00303 19.21067
0.90674 8.00325 19.77698
0.90814 8.00343 20.18934
0.90559 8.00368 20.80894
0.90570 8.00389 21.28343
0.90511 8.00407 21.69983
0.90525 8.00432 22.24583
0.90534 8.00457 22.80290
0.90558 8.00479 23.24422
0.90408 8.00504 23.78529
0.90440 8.00526 24.22614
0.90441 8.00551 24.71617
0.90243 8.00577 25.24332
0.90405 8.00602 25.71232
0.90364 8.00630 26.24764
0.90234 8.00660 26.80090
0.90223 8.00690 27.34349
0.90075 8.00714 27.78804
0.90301 8.00741 28.24833
0.90041 8.00768 28.73679
0.90009 8.00795 29.19213
0.90004 8.00828 29.75267
0.89801 8.00857 30.23589
0.89847 8.00887 30.72947
0.89844 8.00919 31.25132
0.89858 8.00955 31.80910
0.89681 8.00981 32.22731
0.89595 8.01015 32.74456
0.89594 8.01046 33.21546
0.89583 8.01078 33.69472
0.89444 8.01115 34.25196
0.89445 8.01150 34.77255
0.89448 8.01184 35.25601
0.89385 8.01224 35.82736
0.89307 8.01248 36.17722
0.89187 8.01287 36.71710
0.89177 8.01324 37.21684
0.89019 8.01364 37.76725
0.89065 8.01396 38.19997
0.88943 8.01441 38.79450
0.88779 8.01476 39.27242
0.88729 8.01517 39.79952
0.88609 8.01550 40.22971
0.88536 8.01592 40.76408
0.88444 8.01629 41.22982
0.88334 8.01670 41.75594
0.88316 8.01709 42.23130
0.88212 8.01751 42.73974
0.88136 8.01793 43.24951
0.87932 8.01833 43.74015
0.87957 8.01873 44.22634
0.87946 8.01921 44.78977
0.87771 8.01960 45.24004
0.87684 8.02003 45.74725
0.87594 8.02048 46.25880
0.87364 8.02090 46.74046
0.87405 8.02132 47.20990
0.87231 8.02180 47.75985
0.87238 8.02218 48.18449
0.87224 8.02266 48.70411
0.86948 8.02316 49.25704
0.86818 8.02361 49.74926
0.87017 8.02409 50.27540
0.86771 8.02458 50.79755
0.86502 8.02498 51.23116
0.86728 8.02548 51.75157
0.86531 8.02599 52.28692
0.86354 8.02638 52.70397
0.86235 8.02690 53.23303
0.86113 8.02740 53.75507
0.86060 8.02793 54.28774
0.85925 8.02842 54.79710
0.85981 8.02887 55.24348
0.85767 8.02939 55.77144
0.85379 8.02988 56.25980
0.85449 8.03038 56.75182
0.85250 8.03092 57.29414
0.85259 8.03141 57.77531
0.85232 8.03190 58.24106
0.84893 8.03238 58.71725
0.84968 8.03295 59.26158
0.84751 8.03346 59.75063
0.84166 8.03398 60.26595
0.84444 8.03451 60.76401
0.84069 8.03500 61.22404
0.84302 8.03559 61.77622
0.84268 8.03607 62.22520
0.83767 8.03659 62.71247
0.83873 8.03714 63.22479
0.83643 8.03772 63.75881
0.83305 8.03825 64.25215
0.83066 8.03879 64.74609
0.83292 8.03934 65.24415
0.82825 8.03994 65.78635
0.82513 8.04043 66.24651
0.82858 8.04098 66.72855
0.82431 8.04157 67.26346
0.82450 8.04222 67.84324
0.81952 8.04270 68.27152
0.81945 8.04331 68.80760
0.81738 8.04379 69.23891
0.81727 8.04433 69.71957
0.81392 8.04496 70.27336
0.80271 8.04550 70.76002
0.81024 8.04609 71.26166
0.80900 8.04673 71.81873
0.80319 8.04724 72.26703
0.79628 8.04778 72.73004
0.80231 8.04839 73.25536
0.80168 8.04900 73.78460
0.79817 8.04964 74.33326
0.79704 8.05011 74.73185
0.79144 8.05071 75.25880
0.77569 8.05131 75.77403
0.78015 8.05179 76.18389
0.78369 8.05249 76.76087
0.77605 8.05295 77.16106
0.76685 8.05362 77.72714
0.76912 8.05428 78.28592
0.76294 8.05487 78.79591
0.90356 8.48675 0.11014
0.90161 8.48689 3.64728
0.90444 8.48723 6.75909
0.90552 8.48734 7.47840
0.90210 8.48741 7.90701
0.90649 8.48746 8.25516
0.90584 8.48756 8.75183
0.90454 8.48764 9.16011
0.90271 8.48776 9.78840
0.90493 8.48785 10.23456
0.90264 8.48796 10.73473
0.90298 8.48810 11.32498
0.90470 8.48820 11.73682
0.90243 8.48832 12.21656
0.90220 8.48849 12.86913
0.90149 8.48860 13.25551
0.90311 8.48873 13.72838
0.90127 8.48888 14.26071
0.90370 8.48902 14.72325
0.90059 8.48919 15.28200
0.90085 8.48936 15.78042
0.90101 8.48953 16.31138
0.90063 8.48969 16.77148
0.90060 8.48984 17.20787
0.89927 8.49000 17.65155
0.89825 8.49022 18.22468
0.89883 8.49040 18.72463
0.89813 8.49058 19.16521
0.89888 8.49081 19.74211
0.89893 8.49103 20.27991
0.89758 8.49126 20.82356
0.89617 8.49145 21.26368
0.89734 8.49170 21.83420
0.89533 8.49189 22.23163
0.89722 8.49211 22.74413
0.89567 8.49236 23.26552
0.89465 8.49259 23.73793
0.89384 8.49284 24.25314
0.89438 8.49309 24.73808
0.89321 8.49332 25.20297
0.89257 8.49363 25.79039
0.89272 8.49384 26.19155
0.89108 8.49417 26.80903
0.89158 8.49441 27.25924
0.89003 8.49467 27.71365
0.89008 8.49496 28.20693
0.89069 8.49527 28.76546
0.89005 8.49553 29.22074
0.88851 8.49587 29.77602
0.88839 8.49615 30.26164
0.88796 8.49647 30.77106
0.88835 8.49683 31.35919
0.88647 8.49705 31.71035
0.88753 8.49739 32.23883
0.88577 8.49771 32.72604
0.88604 8.49805 33.25257
0.88452 8.49843 33.81619
0.88572 8.49870 34.22746
0.88416 8.49909 34.78702
0.88341 8.49942 35.26681
0.88238 8.49976 35.75587
0.88189 8.50009 36.21497
0.88208 8.50045 36.71339
0.88041 8.50083 37.25420
0.88009 8.50123 37.78861
0.87835 8.50156 38.23837
0.87753 8.50197 38.78502
0.87802 8.50230 39.21501
0.87739 8.50269 39.72638
0.87691 8.50309 40.23589
0.87576 8.50350 40.76456
0.87357 8.50389 41.26699
0.87531 8.50431 41.78478
0.87323 8.50471 42.27499
0.87286 8.50509 42.74817
0.87345 8.50552 43.27328
0.87039 8.50597 43.81024
0.87096 8.50630 44.21250
0.86875 8.50679 44.77877
0.86910 8.50719 45.24660
0.86897 8.50768 45.81857
0.86713 8.50801 46.20516
0.86697 8.50851 46.77076
0.86597 8.50892 47.23749
0.86353 8.50944 47.82757
0.86287 8.50982 48.24965
0.86367 8.51027 48.74184
0.86373 8.51068 49.19402
0.86155 8.51117 49.73086
0.85971 8.51168 50.27988
0.85803 8.51213 50.75710
0.85822 8.51257 51.23732
0.85747 8.51307 51.76843
0.85695 8.51351 52.23600
0.85433 8.51402 52.75157
0.85635 8.51447 53.23563
0.85217 8.51501 53.77202
0.85110 8.51548 54.26094
0.85124 8.51595 54.75120
0.84955 8.51646 55.25887
0.84827 8.51694 55.73312
0.84804 8.51744 56.24152
0.84565 8.51799 56.78352
0.84566 8.51842 57.21158
0.84348 8.51902 57.79845
0.84271 8.51944 58.20217
0.84043 8.51999 58.73255
0.83944 8.52052 59.25587
0.84009 8.52103 59.75195
0.83837 8.52153 60.23637
0.83661 8.52208 60.72975
0.83491 8.52260 61.24267
0.83228 8.52322 61.81836
0.83469 8.52365 62.22281
0.82947 8.52424 62.76784
0.82776 8.52471 63.20664
0.82874 8.52527 63.74128
0.82660 8.52583 64.24846
0.82739 8.52643 64.79468
0.82202 8.52685 65.18759
0.82084 8.52748 65.74976
0.81968 8.52800 66.21833
0.81441 8.52861 66.78154
0.81645 8.52915 67.25594
0.80843 8.52970 67.74921
0.81340 8.53027 68.25942
0.80893 8.53088 68.81234
0.80912 8.53146 69.31863
0.80530 8.53188 69.69282
0.80306 8.53254 70.27439
0.80016 8.53309 70.73569
0.79576 8.53371 71.29293
0.79492 8.53423 71.74607
0.79123 8.53488 72.31180
0.79224 8.53534 72.70188
0.79121 8.53605 73.31830
0.78676 8.53648 73.70439
0.77964 8.53718 74.30302
0.77752 8.53757 74.64040
0.77683 8.53829 75.24402
0.78414 8.53887 75.74497
0.76733 8.53948 76.26779
0.76750 8.53999 76.68132
0.76175 8.54063 77.23085
0.73966 8.54117 77.70137
0.74744 8.54188 78.30096
0.75669 8.54252 78.82093
0.88843 8.99635 0.81036
0.89233 8.99658 4.68479
0.89038 8.99676 6.27604
0.89087 8.99680 6.60687
0.88794 8.99688 7.12541
0.89160 8.99701 7.95466
0.89282 8.99706 8.26757
0.89258 8.99714 8.67607
0.89185 8.99724 9.19118
0.89168 8.99738 9.91820
0.89502 8.99746 10.27437
0.89171 8.99755 10.70892
0.89136 8.99766 11.20715
0.89282 8.99780 11.74430
0.88981 8.99793 12.27682
0.89032 8.99807 12.82275
0.89221 8.99815 13.12483
0.89206 8.99831 13.67868
0.88904 8.99852 14.38012
0.88955 8.99863 14.77388
0.89038 8.99875 15.16222
0.88950 8.99894 15.73136
0.88855 8.99911 16.24914
0.88770 8.99927 16.72095
0.88892 8.99946 17.26828
0.88745 8.99960 17.65379
0.88696 8.99980 18.18137
0.88797 9.00005 18.83182
0.88679 9.00020 19.22283
0.88565 9.00041 19.76034
0.88590 9.00058 20.15215
0.88579 9.00083 20.74617
0.88501 9.00103 21.22313
0.88574 9.00127 21.76343
0.88433 9.00151 22.29133
0.88326 9.00174 22.77353
0.88267 9.00194 23.20803
0.88306 9.00219 23.74360
0.88279 9.00245 24.26574
0.88211 9.00268 24.71271
0.88240 9.00292 25.20930
0.88062 9.00322 25.78503
0.88136 9.00350 26.30546
0.88117 9.00380 26.85479
0.88068 9.00399 27.21850
0.88009 9.00431 27.78083
0.87953 9.00459 28.28985
0.87964 9.00486 28.75741
0.87941 9.00512 29.21101
0.87678 9.00547 29.77689
0.87805 9.00572 30.20532
0.87683 9.00604 30.72302
0.87617 9.00635 31.23796
0.87585 9.00673 31.83086
0.87448 9.00700 32.25032
0.87498 9.00731 32.72239
0.87444 9.00767 33.27498
0.87207 9.00796 33.72334
0.87223 9.00832 34.24546
0.87183 9.00864 34.72279
0.87134 9.00900 35.24586
0.86974 9.00941 35.82428
0.86949 9.00967 36.19908
0.87012 9.01012 36.83064
0.86863 9.01040 37.20437
0.86861 9.01077 37.70703
0.86700 9.01116 38.23327
0.86602 9.01157 38.77074
0.86589 9.01194 39.27891
0.86538 9.01226 39.69638
0.86432 9.01269 40.24184
0.86348 9.01314 40.83088
0.86304 9.01345 41.21775
0.86195 9.01390 41.77407
0.86171 9.01433 42.30700
0.86063 9.01472 42.77431
0.86004 9.01515 43.29887
0.85980 9.01550 43.72346
0.85890 9.01595 44.26721
0.85704 9.01640 44.79506
0.85632 9.01684 45.31519
0.85639 9.01724 45.77450
0.85491 9.01766 46.25260
0.85327 9.01812 46.77076
0.85429 9.01849 47.20917
0.85252 9.01896 47.73686
0.85290 9.01944 48.26178
0.85054 9.01989 48.76039
0.84900 9.02029 49.19465
0.84875 9.02078 49.74045
0.84748 9.02129 50.29615
0.84730 9.02169 50.72015
0.84575 9.02217 51.22585
0.84690 9.02264 51.72705
0.84374 9.02318 52.28461
0.84226 9.02365 52.78517
0.84137 9.02408 53.23040
0.84025 9.02457 53.73051
0.83888 9.02512 54.30121
0.83768 9.02553 54.71365
0.83765 9.02606 55.25048
0.83638 9.02652 55.71288
0.83557 9.02702 56.21266
0.83118 9.02755 56.74459
0.83119 9.02807 57.25527
0.82917 9.02855 57.72997
0.82788 9.02913 58.28649
0.82708 9.02961 58.74602
0.82681 9.03016 59.28681
0.82570 9.03062 59.73405
0.82385 9.03110 60.18788
0.82357 9.03171 60.77477
0.82265 9.03222 61.25707
0.81593 9.03284 61.82813
0.81706 9.03332 62.28542
0.81651 9.03379 62.72216
0.81456 9.03439 63.27879
0.81456 9.03494 63.79057
0.81166 9.03549 64.28976
0.81295 9.03597 64.74170
0.80896 9.03659 65.30452
0.80569 9.03722 65.86850
0.80704 9.03763 66.24845
0.80338 9.03820 66.74886
0.79443 9.03872 67.20771
0.80072 9.03932 67.76374
0.79932 9.03983 68.20565
0.79266 9.04047 68.77729
0.79522 9.04106 69.30538
0.79194 9.04152 69.71246
0.79057 9.04217 70.28937
0.78814 9.04267 70.72153
0.78608 9.04327 71.24240
0.78676 9.04379 71.70478
0.78170 9.04441 72.22628
0.78314 9.04501 72.76036
0.77201 9.04568 73.32656
0.77720 9.04620 73.77787
0.77094 9.04671 74.22143
0.77424 9.04733 74.77180
0.76088 9.04790 75.24324
0.75868 9.04851 75.75454
0.76204 9.04904 76.21682
0.75423 9.04963 76.71847
0.74959 9.05030 77.29047
0.75374 9.05085 77.74048
0.75431 9.05134 78.16581
0.74487 9.05189 78.64067
0.88013 9.50720 0.16551
0.88354 9.50735 3.78589
0.87866 9.50743 4.73437
0.88159 9.50756 5.86982
0.87866 9.50764 6.47466
0.88062 9.50770 6.87552
0.88379 9.50775 7.20530
0.88135 9.50786 7.90443
0.87980 9.50800 8.75838
0.87850 9.50810 9.27739
0.87978 9.50819 9.68899
0.88045 9.50831 10.30135
0.87964 9.50842 10.79538
0.88078 9.50854 11.30578
0.88118 9.50863 11.69181
0.87939 9.50875 12.14841
0.87944 9.50889 12.69878
0.87882 9.50903 13.22565
0.87964 9.50922 13.89090
0.87769 9.50933 14.26052
0.87928 9.50947 14.71251
0.87598 9.50962 15.21906
0.87758 9.50982 15.82836
0.87741 9.50995 16.18863
0.87744 9.51014 16.77168
0.87660 9.51031 17.26723
0.87578 9.51046 17.65497
0.87622 9.51068 18.26766
0.87329 9.51088 18.78624
0.87606 9.51104 19.17517
0.87415 9.51128 19.78092
0.87311 9.51145 20.20900
0.87335 9.51168 20.73780
0.87290 9.51194 21.33913
0.87221 9.51217 21.85330
0.87297 9.51236 22.28868
0.87073 9.51257 22.73467
0.87314 9.51282 23.25499
0.87076 9.51308 23.81922
0.87174 9.51325 24.15256
0.87153 9.51351 24.67805
0.87073 9.51382 25.28483
0.86931 9.51407 25.76931
0.87004 9.51434 26.27534
0.86991 9.51458 26.72307
0.86947 9.51486 27.22879
0.86875 9.51514 27.74345
0.86863 9.51544 28.25512
0.86729 9.51570 28.72287
0.86825 9.51600 29.23154
0.86717 9.51629 29.71764
0.86797 9.51666 30.32102
0.86635 9.51696 30.82073
0.86629 9.51719 31.19693
0.86564 9.51754 31.74350
0.86405 9.51784 32.22124
0.86450 9.51818 32.74207
0.86450 9.51848 33.19701
0.86434 9.51883 33.72589
0.86225 9.51914 34.18649
0.86277 9.51953 34.75603
0.86127 9.51988 35.27993
0.86064 9.52024 35.78360
0.85976 9.52057 36.24814
0.85956 9.52092 36.73202
0.85926 9.52134 37.30779
0.85631 9.52166 37.75458
0.85684 9.52206 38.28617
0.85776 9.52240 38.74774
0.85600 9.52282 39.28184
0.85388 9.52319 39.78659
0.85463 9.52355 40.24245
0.85360 9.52396 40.76450
0.85107 9.52434 41.25921
0.85068 9.52479 41.80612
0.85115 9.52517 42.27876
0.85016 9.52559 42.78806
0.85190 9.52594 43.21434
0.84908 9.52639 43.75986
0.84868 9.52678 44.23141
0.84705 9.52722 44.74370
0.84710 9.52767 45.27590
0.84396 9.52811 45.77352
0.84381 9.52847 46.20433
0.84241 9.52894 46.74353
0.84270 9.52944 47.29685
0.84219 9.52989 47.81539
0.83908 9.53030 48.27146
0.84058 9.53072 48.72393
