
# Surface 0 of 1 surfaces

# Curve title: "'-'"

# IsoCurve 0, 50 points
# x y z type
 28.9741  0.849962  0.787022 i
 28.9741  0.866632  0.78938 i
 28.9741  0.883303  0.791737 i
 28.9741  0.899974  0.794093 i
 28.9741  0.916645  0.796447 i
 28.9741  0.933316  0.798801 i
 28.9741  0.949986  0.801153 i
 28.9741  0.966657  0.803505 i
 28.9741  0.983328  0.805855 i
 28.9741  0.999999  0.808205 i

# IsoCurve 15, 50 points
# x y z type
 28.1752  0.183129  0.689577 i
 28.1752  0.199799  0.69208 i
 28.1752  0.21647  0.694582 i
 28.1752  0.233141  0.697082 i
 28.1752  0.249812  0.69958 i
 28.1752  0.266483  0.702077 i
 28.1752  0.283153  0.704571 i
 28.1752  0.299824  0.707062 i
 28.1752  0.316495  0.70955 i
 28.1752  0.333166  0.712034 i
 28.1752  0.349837  0.714514 i
 28.1752  0.366508  0.716989 i
 28.1752  0.383178  0.71946 i
 28.1752  0.399849  0.721926 i
 28.1752  0.41652  0.724388 i
 28.1752  0.433191  0.726846 i
 28.1752  0.449862  0.729299 i
 28.1752  0.466533  0.731749 i
 28.1752  0.483203  0.734194 i
 28.1752  0.499874  0.736635 i
 28.1752  0.516545  0.739071 i
 28.1752  0.533216  0.741503 i
 28.1752  0.549887  0.743931 i
 28.1752  0.566557  0.746355 i
 28.1752  0.583228  0.748775 i
 28.1752  0.599899  0.75119 i
 28.1752  0.61657  0.753601 i
 28.1752  0.633241  0.756008 i
 28.1752  0.649912  0.75841 i
 28.1752  0.666582  0.760808 i
 28.1752  0.683253  0.763202 i
 28.1752  0.699924  0.765592 i
 28.1752  0.716595  0.767977 i
 28.1752  0.733266  0.770358 i
 28.1752  0.749937  0.772735 i
 28.1752  0.766607  0.775108 i
 28.1752  0.783278  0.777476 i
 28.1752  0.799949  0.77984 i
 28.1752  0.81662  0.7822 i
 28.1752  0.833291  0.784556 i
 28.1752  0.849962  0.786907 i
 28.1752  0.866632  0.789255 i
 28.1752  0.883303  0.791598 i
 28.1752  0.899974  0.793937 i
 28.1752  0.916645  0.796273 i
 28.1752  0.933316  0.798605 i
 28.1752  0.949986  0.800933 i
 28.1752  0.966657  0.803259 i
 28.1752  0.983328  0.805583 i
 28.1752  0.999999  0.807904 i

# IsoCurve 16, 50 points
# x y z type
 27.3763  0.183129  0.687546 i
 27.3763  0.199799  0.690135 i
 27.3763  0.21647  0.692721 i
 27.3763  0.233141  0.695305 i
 27.3763  0.249812  0.697886 i
 27.3763  0.266483  0.700463 i
 27.3763  0.283153  0.703036 i
 27.3763  0.299824  0.705606 i
 27.3763  0.316495  0.70817 i
 27.3763  0.333166  0.710731 i
 27.3763  0.349837  0.713286 i
 27.3763  0.366508  0.715835 i
 27.3763  0.383178  0.718379 i
 27.3763  0.399849  0.720918 i
 27.3763  0.41652  0.72345 i
 27.3763  0.433191  0.725975 i
 27.3763  0.449862  0.728494 i
 27.3763  0.466533  0.731006 i
 27.3763  0.483203  0.733511 i
 27.3763  0.499874  0.736009 i
 27.3763  0.516545  0.7385 i
 27.3763  0.533216  0.740984 i
 27.3763  0.549887  0.74346 i
 27.3763  0.566557  0.745929 i
 27.3763  0.583228  0.74839 i
 27.3763  0.599899  0.750843 i
 27.3763  0.61657  0.753289 i
 27.3763  0.633241  0.755728 i
 27.3763  0.649912  0.758159 i
 27.3763  0.666582  0.760582 i
 27.3763  0.683253  0.762998 i
 27.3763  0.699924  0.765406 i
 27.3763  0.716595  0.767806 i
 27.3763  0.733266  0.770199 i
 27.3763  0.749937  0.772584 i
 27.3763  0.766607  0.774963 i
 27.3763  0.783278  0.777333 i
 27.3763  0.799949  0.779697 i
 27.3763  0.81662  0.782054 i
 27.3763  0.833291  0.784404 i
 27.3763  0.849962  0.786747 i
 27.3763  0.866632  0.789083 i
 27.3763  0.883303  0.791414 i
 27.3763  0.899974  0.793739 i
 27.3763  0.916645  0.796058 i
 27.3763  0.933316  0.798373 i
 27.3763  0.949986  0.800682 i
 27.3763  0.966657  0.802988 i
 27.3763  0.983328  0.80529 i
 27.3763  0.999999  0.807588 i

# IsoCurve 17, 50 points
# x y z type
 26.5773  0.183129  0.685506 i
 26.5773  0.199799  0.688163 i
 26.5773  0.21647  0.690819 i
 26.5773  0.233141  0.693473 i
 26.5773  0.249812  0.696126 i
 26.5773  0.266483  0.698779 i
 26.5773  0.283153  0.701433 i
 26.5773  0.299824  0.704087 i
 26.5773  0.316495  0.706743 i
 26.5773  0.333166  0.709396 i
 26.5773  0.349837  0.712046 i
 26.5773  0.366508  0.714689 i
 26.5773  0.383178  0.717324 i
 26.5773  0.399849  0.719947 i
 26.5773  0.41652  0.722558 i
 26.5773  0.433191  0.725156 i
 26.5773  0.449862  0.727743 i
 26.5773  0.466533  0.730318 i
 26.5773  0.483203  0.732884 i
 26.5773  0.499874  0.735439 i
 26.5773  0.516545  0.737984 i
 26.5773  0.533216  0.740518 i
 26.5773  0.549887  0.743042 i
 26.5773  0.566557  0.745555 i
 26.5773  0.583228  0.748057 i
 26.5773  0.599899  0.750549 i
 26.5773  0.61657  0.753031 i
 26.5773  0.633241  0.755502 i
 26.5773  0.649912  0.757962 i
 26.5773  0.666582  0.760411 i
 26.5773  0.683253  0.76285 i
 26.5773  0.699924  0.765279 i
 26.5773  0.716595  0.767697 i
 26.5773  0.733266  0.770104 i
 26.5773  0.749937  0.772501 i
 26.5773  0.766607  0.774887 i
 26.5773  0.783278  0.777262 i
 26.5773  0.799949  0.779627 i
 26.5773  0.81662  0.781982 i
 26.5773  0.833291  0.784326 i
 26.5773  0.849962  0.786659 i
 26.5773  0.866632  0.788981 i
 26.5773  0.883303  0.791294 i
 26.5773  0.899974  0.793595 i
 26.5773  0.916645  0.795886 i
 26.5773  0.933316  0.798166 i
 26.5773  0.949986  0.800435 i
 26.5773  0.966657  0.802695 i
 26.5773  0.983328  0.804944 i
 26.5773  0.999999  0.807185 i

# IsoCurve 18, 50 points
# x y z type
 25.7784  0.183129  0.683056 i
 25.7784  0.199799  0.68584 i
 25.7784  0.21647  0.688624 i
 25.7784  0.233141  0.691406 i
 25.7784  0.249812  0.694185 i
 25.7784  0.266483  0.69696 i
 25.7784  0.283153  0.699729 i
 25.7784  0.299824  0.702491 i
 25.7784  0.316495  0.705245 i
 25.7784  0.333166  0.707989 i
 25.7784  0.349837  0.710723 i
 25.7784  0.366508  0.713446 i
 25.7784  0.383178  0.716156 i
 25.7784  0.399849  0.718855 i
 25.7784  0.41652  0.72154 i
 25.7784  0.433191  0.724213 i
 25.7784  0.449862  0.726873 i
 25.7784  0.466533  0.729518 i
 25.7784  0.483203  0.73215 i
 25.7784  0.499874  0.734769 i
 25.7784  0.516545  0.737373 i
 25.7784  0.533216  0.739963 i
 25.7784  0.549887  0.742539 i
 25.7784  0.566557  0.7451 i
 25.7784  0.583228  0.747647 i
 25.7784  0.599899  0.75018 i
 25.7784  0.61657  0.752698 i
 25.7784  0.633241  0.755202 i
 25.7784  0.649912  0.757691 i
 25.7784  0.666582  0.760165 i
 25.7784  0.683253  0.762625 i
 25.7784  0.699924  0.765071 i
 25.7784  0.716595  0.767502 i
 25.7784  0.733266  0.769918 i
 25.7784  0.749937  0.77232 i
 25.7784  0.766607  0.774708 i
 25.7784  0.783278  0.777082 i
 25.7784  0.799949  0.779442 i
 25.7784  0.81662  0.781788 i
 25.7784  0.833291  0.784121 i
 25.7784  0.849962  0.786442 i
 25.7784  0.866632  0.78875 i
 25.7784  0.883303  0.791046 i
 25.7784  0.899974  0.793331 i
 25.7784  0.916645  0.795606 i
 25.7784  0.933316  0.797871 i
 25.7784  0.949986  0.800128 i
 25.7784  0.966657  0.802377 i
 25.7784  0.983328  0.804619 i
 25.7784  0.999999  0.806856 i

# IsoCurve 19, 50 points
# x y z type
 24.9794  0.183129  0.680988 i
 24.9794  0.199799  0.683866 i
 24.9794  0.21647  0.68674 i
 24.9794  0.233141  0.689607 i
 24.9794  0.249812  0.692469 i
 24.9794  0.266483  0.695324 i
 24.9794  0.283153  0.698171 i
 24.9794  0.299824  0.70101 i
 24.9794  0.316495  0.703839 i
 24.9794  0.333166  0.706659 i
 24.9794  0.349837  0.709468 i
 24.9794  0.366508  0.712266 i
 24.9794  0.383178  0.715052 i
 24.9794  0.399849  0.717824 i
 24.9794  0.41652  0.720583 i
 24.9794  0.433191  0.723328 i
 24.9794  0.449862  0.726057 i
 24.9794  0.466533  0.72877 i
 24.9794  0.483203  0.731467 i
 24.9794  0.499874  0.734147 i
 24.9794  0.516545  0.73681 i
 24.9794  0.533216  0.739455 i
 24.9794  0.549887  0.742082 i
 24.9794  0.566557  0.744692 i
 24.9794  0.583228  0.747284 i
 24.9794  0.599899  0.749858 i
 24.9794  0.61657  0.752414 i
 24.9794  0.633241  0.754952 i
 24.9794  0.649912  0.757471 i
 24.9794  0.666582  0.759973 i
 24.9794  0.683253  0.762457 i
 24.9794  0.699924  0.764923 i
 24.9794  0.716595  0.767371 i
 24.9794  0.733266  0.769802 i
 24.9794  0.749937  0.772214 i
 24.9794  0.766607  0.774608 i
 24.9794  0.783278  0.776985 i
 24.9794  0.799949  0.779344 i
 24.9794  0.81662  0.781686 i
 24.9794  0.833291  0.78401 i
 24.9794  0.849962  0.786317 i
 24.9794  0.866632  0.788607 i
 24.9794  0.883303  0.79088 i
 24.9794  0.899974  0.793137 i
 24.9794  0.916645  0.795378 i
 24.9794  0.933316  0.797603 i
 24.9794  0.949986  0.799816 i
 24.9794  0.966657  0.802017 i
 24.9794  0.983328  0.804209 i
 24.9794  0.999999  0.806396 i

# IsoCurve 20, 50 points
# x y z type
 24.1805  0.183129  0.678676 i
 24.1805  0.199799  0.681638 i
 24.1805  0.21647  0.684596 i
 24.1805  0.233141  0.687549 i
 24.1805  0.249812  0.690498 i
 24.1805  0.266483  0.693441 i
 24.1805  0.283153  0.69638 i
 24.1805  0.299824  0.699312 i
 24.1805  0.316495  0.702239 i
 24.1805  0.333166  0.705159 i
 24.1805  0.349837  0.70807 i
 24.1805  0.366508  0.710969 i
 24.1805  0.383178  0.713853 i
 24.1805  0.399849  0.716721 i
 24.1805  0.41652  0.719569 i
 24.1805  0.433191  0.722398 i
 24.1805  0.449862  0.725206 i
 24.1805  0.466533  0.727993 i
 24.1805  0.483203  0.730759 i
 24.1805  0.499874  0.733503 i
 24.1805  0.516545  0.736226 i
 24.1805  0.533216  0.738928 i
 24.1805  0.549887  0.741607 i
 24.1805  0.566557  0.744265 i
 24.1805  0.583228  0.746902 i
 24.1805  0.599899  0.749516 i
 24.1805  0.61657  0.752109 i
 24.1805  0.633241  0.75468 i
 24.1805  0.649912  0.757229 i
 24.1805  0.666582  0.759756 i
 24.1805  0.683253  0.762262 i
 24.1805  0.699924  0.764745 i
 24.1805  0.716595  0.767207 i
 24.1805  0.733266  0.769647 i
 24.1805  0.749937  0.772066 i
 24.1805  0.766607  0.774463 i
 24.1805  0.783278  0.776839 i
 24.1805  0.799949  0.779193 i
 24.1805  0.81662  0.781526 i
 24.1805  0.833291  0.783839 i
 24.1805  0.849962  0.786131 i
 24.1805  0.866632  0.788403 i
 24.1805  0.883303  0.790656 i
 24.1805  0.899974  0.792891 i
 24.1805  0.916645  0.795108 i
 24.1805  0.933316  0.797309 i
 24.1805  0.949986  0.799497 i
 24.1805  0.966657  0.801672 i
 24.1805  0.983328  0.803837 i
 24.1805  0.999999  0.805994 i

# IsoCurve 21, 50 points
# x y z type
 23.3815  0.183129  0.675872 i
 23.3815  0.199799  0.678958 i
 23.3815  0.21647  0.682043 i
 23.3815  0.233141  0.685124 i
 23.3815  0.249812  0.6882 i
 23.3815  0.266483  0.69127 i
 23.3815  0.283153  0.694333 i
 23.3815  0.299824  0.697386 i
 23.3815  0.316495  0.700428 i
 23.3815  0.333166  0.703458 i
 23.3815  0.349837  0.706472 i
 23.3815  0.366508  0.70947 i
 23.3815  0.383178  0.71245 i
 23.3815  0.399849  0.71541 i
 23.3815  0.41652  0.718349 i
 23.3815  0.433191  0.721267 i
 23.3815  0.449862  0.724161 i
 23.3815  0.466533  0.727031 i
 23.3815  0.483203  0.729876 i
 23.3815  0.499874  0.732697 i
 23.3815  0.516545  0.735491 i
 23.3815  0.533216  0.73826 i
 23.3815  0.549887  0.741003 i
 23.3815  0.566557  0.743719 i
 23.3815  0.583228  0.746409 i
 23.3815  0.599899  0.749072 i
 23.3815  0.61657  0.751709 i
 23.3815  0.633241  0.754319 i
 23.3815  0.649912  0.756902 i
 23.3815  0.666582  0.759459 i
 23.3815  0.683253  0.761989 i
 23.3815  0.699924  0.764493 i
 23.3815  0.716595  0.76697 i
 23.3815  0.733266  0.769421 i
 23.3815  0.749937  0.771847 i
 23.3815  0.766607  0.774246 i
 23.3815  0.783278  0.776621 i
 23.3815  0.799949  0.77897 i
 23.3815  0.81662  0.781294 i
 23.3815  0.833291  0.783595 i
 23.3815  0.849962  0.785872 i
 23.3815  0.866632  0.788127 i
 23.3815  0.883303  0.790361 i
 23.3815  0.899974  0.792574 i
 23.3815  0.916645  0.794769 i
 23.3815  0.933316  0.796947 i
 23.3815  0.949986  0.799109 i
 23.3815  0.966657  0.801257 i
 23.3815  0.983328  0.803395 i
 23.3815  0.999999  0.805523 i

# IsoCurve 22, 50 points
# x y z type
 22.5826  0.183129  0.674166 i
 22.5826  0.199799  0.67733 i
 22.5826  0.21647  0.680487 i
 22.5826  0.233141  0.683636 i
 22.5826  0.249812  0.686777 i
 22.5826  0.266483  0.689908 i
 22.5826  0.283153  0.693028 i
 22.5826  0.299824  0.696138 i
 22.5826  0.316495  0.699236 i
 22.5826  0.333166  0.702321 i
 22.5826  0.349837  0.705393 i
 22.5826  0.366508  0.708453 i
 22.5826  0.383178  0.711499 i
 22.5826  0.399849  0.714531 i
 22.5826  0.41652  0.717546 i
 22.5826  0.433191  0.720539 i
 22.5826  0.449862  0.723507 i
 22.5826  0.466533  0.726446 i
 22.5826  0.483203  0.729352 i
 22.5826  0.499874  0.732226 i
 22.5826  0.516545  0.73507 i
 22.5826  0.533216  0.737885 i
 22.5826  0.549887  0.740671 i
 22.5826  0.566557  0.743428 i
 22.5826  0.583228  0.746157 i
 22.5826  0.599899  0.748856 i
 22.5826  0.61657  0.751526 i
 22.5826  0.633241  0.754166 i
 22.5826  0.649912  0.756778 i
 22.5826  0.666582  0.75936 i
 22.5826  0.683253  0.761914 i
 22.5826  0.699924  0.764438 i
 22.5826  0.716595  0.766933 i
 22.5826  0.733266  0.769398 i
 22.5826  0.749937  0.771835 i
 22.5826  0.766607  0.774242 i
 22.5826  0.783278  0.776621 i
 22.5826  0.799949  0.77897 i
 22.5826  0.81662  0.78129 i
 22.5826  0.833291  0.783581 i
 22.5826  0.849962  0.785843 i
 22.5826  0.866632  0.788076 i
 22.5826  0.883303  0.79028 i
 22.5826  0.899974  0.792454 i
 22.5826  0.916645  0.7946 i
 22.5826  0.933316  0.796716 i
 22.5826  0.949986  0.798804 i
 22.5826  0.966657  0.800863 i
 22.5826  0.983328  0.802895 i
 22.5826  0.999999  0.804915 i

# IsoCurve 23, 50 points
# x y z type
 21.7836  0.183129  0.671449 i
 21.7836  0.199799  0.674712 i
 21.7836  0.21647  0.677971 i
 21.7836  0.233141  0.681226 i
 21.7836  0.249812  0.684475 i
 21.7836  0.266483  0.687717 i
 21.7836  0.283153  0.69095 i
 21.7836  0.299824  0.694174 i
 21.7836  0.316495  0.697386 i
 21.7836  0.333166  0.700585 i
 21.7836  0.349837  0.703767 i
 21.7836  0.366508  0.706932 i
 21.7836  0.383178  0.710076 i
 21.7836  0.399849  0.713198 i
 21.7836  0.41652  0.716295 i
 21.7836  0.433191  0.719366 i
 21.7836  0.449862  0.722408 i
 21.7836  0.466533  0.725421 i
 21.7836  0.483203  0.728404 i
 21.7836  0.499874  0.731354 i
 21.7836  0.516545  0.734273 i
 21.7836  0.533216  0.737158 i
 21.7836  0.549887  0.740009 i
 21.7836  0.566557  0.742826 i
 21.7836  0.583228  0.745609 i
 21.7836  0.599899  0.748357 i
 21.7836  0.61657  0.75107 i
 21.7836  0.633241  0.753748 i
 21.7836  0.649912  0.756392 i
 21.7836  0.666582  0.759 i
 21.7836  0.683253  0.761573 i
 21.7836  0.699924  0.764112 i
 21.7836  0.716595  0.766616 i
 21.7836  0.733266  0.769085 i
 21.7836  0.749937  0.771521 i
 21.7836  0.766607  0.773922 i
 21.7836  0.783278  0.77629 i
 21.7836  0.799949  0.778626 i
 21.7836  0.81662  0.780929 i
 21.7836  0.833291  0.783201 i
 21.7836  0.849962  0.785443 i
 21.7836  0.866632  0.787657 i
 21.7836  0.883303  0.789843 i
 21.7836  0.899974  0.792003 i
 21.7836  0.916645  0.79414 i
 21.7836  0.933316  0.796255 i
 21.7836  0.949986  0.79835 i
 21.7836  0.966657  0.800428 i
 21.7836  0.983328  0.802491 i
 21.7836  0.999999  0.804541 i

# IsoCurve 24, 50 points
# x y z type
 20.9847  0.183129  0.66903 i
 20.9847  0.199799  0.672386 i
 20.9847  0.21647  0.675738 i
 20.9847  0.233141  0.679085 i
 20.9847  0.249812  0.682428 i
 20.9847  0.266483  0.685764 i
 20.9847  0.283153  0.689094 i
 20.9847  0.299824  0.692416 i
 20.9847  0.316495  0.69573 i
 20.9847  0.333166  0.699032 i
 20.9847  0.349837  0.702321 i
 20.9847  0.366508  0.705592 i
 20.9847  0.383178  0.708842 i
 20.9847  0.399849  0.712066 i
 20.9847  0.41652  0.715261 i
 20.9847  0.433191  0.718425 i
 20.9847  0.449862  0.721555 i
 20.9847  0.466533  0.72465 i
 20.9847  0.483203  0.727709 i
 20.9847  0.499874  0.730731 i
 20.9847  0.516545  0.733715 i
 20.9847  0.533216  0.736662 i
 20.9847  0.549887  0.739571 i
 20.9847  0.566557  0.742441 i
 20.9847  0.583228  0.745273 i
 20.9847  0.599899  0.748066 i
 20.9847  0.61657  0.750821 i
 20.9847  0.633241  0.753537 i
 20.9847  0.649912  0.756215 i
 20.9847  0.666582  0.758854 i
 20.9847  0.683253  0.761454 i
 20.9847  0.699924  0.764016 i
 20.9847  0.716595  0.76654 i
 20.9847  0.733266  0.769025 i
 20.9847  0.749937  0.771473 i
 20.9847  0.766607  0.773882 i
 20.9847  0.783278  0.776252 i
 20.9847  0.799949  0.778586 i
 20.9847  0.81662  0.780881 i
 20.9847  0.833291  0.783139 i
 20.9847  0.849962  0.785359 i
 20.9847  0.866632  0.787543 i
 20.9847  0.883303  0.78969 i
 20.9847  0.899974  0.791801 i
 20.9847  0.916645  0.793877 i
 20.9847  0.933316  0.795921 i
 20.9847  0.949986  0.797934 i
 20.9847  0.966657  0.799921 i
 20.9847  0.983328  0.801889 i
 20.9847  0.999999  0.803847 i

# IsoCurve 25, 50 points
# x y z type
 20.1857  0.183129  0.666819 i
 20.1857  0.199799  0.670304 i
 20.1857  0.21647  0.67378 i
 20.1857  0.233141  0.677246 i
 20.1857  0.249812  0.6807 i
 20.1857  0.266483  0.684141 i
 20.1857  0.283153  0.687568 i
 20.1857  0.299824  0.690979 i
 20.1857  0.316495  0.694373 i
 20.1857  0.333166  0.697748 i
 20.1857  0.349837  0.701102 i
 20.1857  0.366508  0.704435 i
 20.1857  0.383178  0.707743 i
 20.1857  0.399849  0.711025 i
 20.1857  0.41652  0.71428 i
 20.1857  0.433191  0.717504 i
 20.1857  0.449862  0.720695 i
 20.1857  0.466533  0.723851 i
 20.1857  0.483203  0.72697 i
 20.1857  0.499874  0.730051 i
 20.1857  0.516545  0.733092 i
 20.1857  0.533216  0.736092 i
 20.1857  0.549887  0.739051 i
 20.1857  0.566557  0.741968 i
 20.1857  0.583228  0.744843 i
 20.1857  0.599899  0.747674 i
 20.1857  0.61657  0.750464 i
 20.1857  0.633241  0.75321 i
 20.1857  0.649912  0.755913 i
 20.1857  0.666582  0.758573 i
 20.1857  0.683253  0.76119 i
 20.1857  0.699924  0.763764 i
 20.1857  0.716595  0.766295 i
 20.1857  0.733266  0.768783 i
 20.1857  0.749937  0.771228 i
 20.1857  0.766607  0.773632 i
 20.1857  0.783278  0.775993 i
 20.1857  0.799949  0.778313 i
 20.1857  0.81662  0.780592 i
 20.1857  0.833291  0.782831 i
 20.1857  0.849962  0.785032 i
 20.1857  0.866632  0.787194 i
 20.1857  0.883303  0.789321 i
 20.1857  0.899974  0.791413 i
 20.1857  0.916645  0.793474 i
 20.1857  0.933316  0.795505 i
 20.1857  0.949986  0.79751 i
 20.1857  0.966657  0.799494 i
 20.1857  0.983328  0.801458 i
 20.1857  0.999999  0.803407 i

# IsoCurve 26, 50 points
# x y z type
 19.3868  0.183129  0.663223 i
 19.3868  0.199799  0.666879 i
 19.3868  0.21647  0.670531 i
 19.3868  0.233141  0.674178 i
 19.3868  0.249812  0.677817 i
 19.3868  0.266483  0.681444 i
 19.3868  0.283153  0.685057 i
 19.3868  0.299824  0.68865 i
 19.3868  0.316495  0.692221 i
 19.3868  0.333166  0.695767 i
 19.3868  0.349837  0.699284 i
 19.3868  0.366508  0.702768 i
 19.3868  0.383178  0.706219 i
 19.3868  0.399849  0.709633 i
 19.3868  0.41652  0.713009 i
 19.3868  0.433191  0.716344 i
 19.3868  0.449862  0.719638 i
 19.3868  0.466533  0.72289 i
 19.3868  0.483203  0.726097 i
 19.3868  0.499874  0.72926 i
 19.3868  0.516545  0.732377 i
 19.3868  0.533216  0.735448 i
 19.3868  0.549887  0.738473 i
 19.3868  0.566557  0.74145 i
 19.3868  0.583228  0.74438 i
 19.3868  0.599899  0.747262 i
 19.3868  0.61657  0.750096 i
 19.3868  0.633241  0.752882 i
 19.3868  0.649912  0.75562 i
 19.3868  0.666582  0.758309 i
 19.3868  0.683253  0.76095 i
 19.3868  0.699924  0.763543 i
 19.3868  0.716595  0.766088 i
 19.3868  0.733266  0.768584 i
 19.3868  0.749937  0.771033 i
 19.3868  0.766607  0.773435 i
 19.3868  0.783278  0.77579 i
 19.3868  0.799949  0.778098 i
 19.3868  0.81662  0.780361 i
 19.3868  0.833291  0.782579 i
 19.3868  0.849962  0.784754 i
 19.3868  0.866632  0.786886 i
 19.3868  0.883303  0.788979 i
 19.3868  0.899974  0.791033 i
 19.3868  0.916645  0.793051 i
 19.3868  0.933316  0.795038 i
 19.3868  0.949986  0.796995 i
 19.3868  0.966657  0.798928 i
 19.3868  0.983328  0.800841 i
 19.3868  0.999999  0.802737 i

# IsoCurve 27, 50 points
# x y z type
 18.5878  0.183129  0.659013 i
 18.5878  0.199799  0.662851 i
 18.5878  0.21647  0.666743 i
 18.5878  0.233141  0.670687 i
 18.5878  0.249812  0.674657 i
 18.5878  0.266483  0.678628 i
 18.5878  0.283153  0.682579 i
 18.5878  0.299824  0.686484 i
 18.5878  0.316495  0.690316 i
 18.5878  0.333166  0.694071 i
 18.5878  0.349837  0.697764 i
 18.5878  0.366508  0.701402 i
 18.5878  0.383178  0.70499 i
 18.5878  0.399849  0.708529 i
 18.5878  0.41652  0.712018 i
 18.5878  0.433191  0.715459 i
 18.5878  0.449862  0.718851 i
 18.5878  0.466533  0.722191 i
 18.5878  0.483203  0.725477 i
 18.5878  0.499874  0.728711 i
 18.5878  0.516545  0.731895 i
 18.5878  0.533216  0.735027 i
 18.5878  0.549887  0.738107 i
 18.5878  0.566557  0.741136 i
 18.5878  0.583228  0.744113 i
 18.5878  0.599899  0.74704 i
 18.5878  0.61657  0.749915 i
 18.5878  0.633241  0.752738 i
 18.5878  0.649912  0.75551 i
 18.5878  0.666582  0.758231 i
 18.5878  0.683253  0.7609 i
 18.5878  0.699924  0.763517 i
 18.5878  0.716595  0.766084 i
 18.5878  0.733266  0.768599 i
 18.5878  0.749937  0.771062 i
 18.5878  0.766607  0.773474 i
 18.5878  0.783278  0.775834 i
 18.5878  0.799949  0.778143 i
 18.5878  0.81662  0.780401 i
 18.5878  0.833291  0.782607 i
 18.5878  0.849962  0.784762 i
 18.5878  0.866632  0.786865 i
 18.5878  0.883303  0.788917 i
 18.5878  0.899974  0.790919 i
 18.5878  0.916645  0.792869 i
 18.5878  0.933316  0.794769 i
 18.5878  0.949986  0.79662 i
 18.5878  0.966657  0.798425 i
 18.5878  0.983328  0.800193 i
 18.5878  0.999999  0.801944 i

# IsoCurve 28, 50 points
# x y z type
 17.7889  0.183129  0.658559 i
 17.7889  0.199799  0.662386 i
 17.7889  0.21647  0.666204 i
 17.7889  0.233141  0.670013 i
 17.7889  0.249812  0.673811 i
 17.7889  0.266483  0.677596 i
 17.7889  0.283153  0.681366 i
 17.7889  0.299824  0.685119 i
 17.7889  0.316495  0.688852 i
 17.7889  0.333166  0.692562 i
 17.7889  0.349837  0.696245 i
 17.7889  0.366508  0.699899 i
 17.7889  0.383178  0.70352 i
 17.7889  0.399849  0.707105 i
 17.7889  0.41652  0.71065 i
 17.7889  0.433191  0.714153 i
 17.7889  0.449862  0.71761 i
 17.7889  0.466533  0.72102 i
 17.7889  0.483203  0.72438 i
 17.7889  0.499874  0.727688 i
 17.7889  0.516545  0.730944 i
 17.7889  0.533216  0.734145 i
 17.7889  0.549887  0.737291 i
 17.7889  0.566557  0.74038 i
 17.7889  0.583228  0.743413 i
 17.7889  0.599899  0.746388 i
 17.7889  0.61657  0.749305 i
 17.7889  0.633241  0.752165 i
 17.7889  0.649912  0.754966 i
 17.7889  0.666582  0.757708 i
 17.7889  0.683253  0.760392 i
 17.7889  0.699924  0.763018 i
 17.7889  0.716595  0.765586 i
 17.7889  0.733266  0.768096 i
 17.7889  0.749937  0.77055 i
 17.7889  0.766607  0.772947 i
 17.7889  0.783278  0.775288 i
 17.7889  0.799949  0.777575 i
 17.7889  0.81662  0.779808 i
 17.7889  0.833291  0.78199 i
 17.7889  0.849962  0.784123 i
 17.7889  0.866632  0.786207 i
 17.7889  0.883303  0.788247 i
 17.7889  0.899974  0.790244 i
 17.7889  0.916645  0.792202 i
 17.7889  0.933316  0.794123 i
 17.7889  0.949986  0.796013 i
 17.7889  0.966657  0.797874 i
 17.7889  0.983328  0.79971 i
 17.7889  0.999999  0.801525 i

# IsoCurve 29, 50 points
# x y z type
 16.9899  0.183129  0.653785 i
 16.9899  0.199799  0.657862 i
 16.9899  0.21647  0.661956 i
 16.9899  0.233141  0.666062 i
 16.9899  0.249812  0.670174 i
 16.9899  0.266483  0.674282 i
 16.9899  0.283153  0.678375 i
 16.9899  0.299824  0.68244 i
 16.9899  0.316495  0.686467 i
 16.9899  0.333166  0.690447 i
 16.9899  0.349837  0.694375 i
 16.9899  0.366508  0.698248 i
 16.9899  0.383178  0.702064 i
 16.9899  0.399849  0.705822 i
 16.9899  0.41652  0.709521 i
 16.9899  0.433191  0.713161 i
 16.9899  0.449862  0.716741 i
 16.9899  0.466533  0.720261 i
 16.9899  0.483203  0.72372 i
 16.9899  0.499874  0.727117 i
 16.9899  0.516545  0.730453 i
 16.9899  0.533216  0.733728 i
 16.9899  0.549887  0.73694 i
 16.9899  0.566557  0.740091 i
 16.9899  0.583228  0.74318 i
 16.9899  0.599899  0.746206 i
 16.9899  0.61657  0.749171 i
 16.9899  0.633241  0.752074 i
 16.9899  0.649912  0.754915 i
 16.9899  0.666582  0.757693 i
 16.9899  0.683253  0.76041 i
 16.9899  0.699924  0.763065 i
 16.9899  0.716595  0.765658 i
 16.9899  0.733266  0.768189 i
 16.9899  0.749937  0.770658 i
 16.9899  0.766607  0.773065 i
 16.9899  0.783278  0.775411 i
 16.9899  0.799949  0.777695 i
 16.9899  0.81662  0.779918 i
 16.9899  0.833291  0.782079 i
 16.9899  0.849962  0.78418 i
 16.9899  0.866632  0.786219 i
 16.9899  0.883303  0.788198 i
 16.9899  0.899974  0.790117 i
 16.9899  0.916645  0.791977 i
 16.9899  0.933316  0.793779 i
